n surf.density surf.n r0 start_temp cooling_rate energy/atom
397 12.148003803837238 81 4.9290980521465055 2000 10 0.1787323448303106
287 12.148003803837238 81 4.9290980521465055 2000 10 0.1825387651340375
332 12.148003803837238 81 4.9290980521465055 2000 10 0.177454290776127
362 12.148003803837238 81 4.9290980521465055 2000 10 0.18415730530102498
347 12.148003803837238 81 4.9290980521465055 2000 10 0.17483635143634954
317 12.148003803837238 81 4.9290980521465055 2000 10 0.18321572792024124
342 12.148003803837238 81 4.9290980521465055 2000 10 0.18221018515530724
407 12.148003803837238 81 4.9290980521465055 2000 10 0.17822529586968588
392 12.148003803837238 81 4.9290980521465055 2000 10 0.18881106444575893
427 12.148003803837238 81 4.9290980521465055 2000 10 0.17700781850790612
322 12.148003803837238 81 4.9290980521465055 2000 10 0.17473202543521296
417 12.148003803837238 81 4.9290980521465055 2000 10 0.18660542485382758
387 12.148003803837238 81 4.9290980521465055 2000 10 0.17696447768668147
437 12.148003803837238 81 4.9290980521465055 2000 10 0.17691103874527828
432 12.148003803837238 81 4.9290980521465055 2000 10 0.17739977641933333
377 12.148003803837238 81 4.9290980521465055 2000 10 0.17618806898437672
382 12.148003803837238 81 4.9290980521465055 2000 10 0.1747138148362331
452 12.148003803837238 81 4.9290980521465055 2000 10 0.17658949301053722
357 12.148003803837238 81 4.9290980521465055 2000 10 0.1762836181155807
412 12.148003803837238 81 4.9290980521465055 2000 10 0.17784616724175303
367 12.148003803837238 81 4.9290980521465055 2000 10 0.17884492741780095
422 12.148003803837238 81 4.9290980521465055 2000 10 0.1767432454834969
372 12.148003803837238 81 4.9290980521465055 2000 10 0.17725718845481525
442 12.148003803837238 81 4.9290980521465055 2000 10 0.18494923114365078
482 12.148003803837238 81 4.9290980521465055 2000 10 0.17799012735181605
457 12.148003803837238 81 4.9290980521465055 2000 10 0.1767647872424278
402 12.148003803837238 81 4.9290980521465055 2000 10 0.17910851628593297
337 12.148003803837238 81 4.9290980521465055 2000 10 0.18565744149584776
327 12.148003803837238 81 4.9290980521465055 2000 10 0.18823526986455552
462 12.148003803837238 81 4.9290980521465055 2000 10 0.17758556122837357
352 12.148003803837238 81 4.9290980521465055 2000 10 0.17794048993831513
447 12.148003803837238 81 4.9290980521465055 2000 10 0.17559058408941533
492 12.148003803837238 81 4.9290980521465055 2000 10 0.1769143697022263
532 12.148003803837238 81 4.9290980521465055 2000 10 0.17843074879157045
522 12.148003803837238 81 4.9290980521465055 2000 10 0.18782966759794847
467 12.148003803837238 81 4.9290980521465055 2000 10 0.19895602358356146
527 12.148003803837238 81 4.9290980521465055 2000 10 0.18871942511602094
487 12.148003803837238 81 4.9290980521465055 2000 10 0.17659639532693075
472 12.148003803837238 81 4.9290980521465055 2000 10 0.1813158820895646
502 12.148003803837238 81 4.9290980521465055 2000 10 0.17937744217619372
507 12.148003803837238 81 4.9290980521465055 2000 10 0.17436482554928712
477 12.148003803837238 81 4.9290980521465055 2000 10 0.17678239539237936
512 12.148003803837238 81 4.9290980521465055 2000 10 0.1858196979643844
547 12.148003803837238 81 4.9290980521465055 2000 10 0.17539740231915255
497 12.148003803837238 81 4.9290980521465055 2000 10 0.18185645220239058
517 12.148003803837238 81 4.9290980521465055 2000 10 0.1781540074680276
537 12.148003803837238 81 4.9290980521465055 2000 10 0.17883499136559247
552 12.148003803837238 81 4.9290980521465055 2000 10 0.1748292556729258
542 12.148003803837238 81 4.9290980521465055 2000 10 0.1787661933597903
557 12.148003803837238 81 4.9290980521465055 2000 10 0.1785122950030058
298 12.148003803837238 81 4.9290980521465055 2000 10 0.17603352801647812
303 12.148003803837238 81 4.9290980521465055 2000 10 0.17468712023074573
283 12.148003803837238 81 4.9290980521465055 2000 10 0.1798127678973687
308 12.148003803837238 81 4.9290980521465055 2000 10 0.18009624326111423
293 12.148003803837238 81 4.9290980521465055 2000 10 0.17767749056785623
398 12.148003803837238 81 4.9290980521465055 2000 10 0.176065038107583
363 12.148003803837238 81 4.9290980521465055 2000 10 0.18701955205259346
288 12.148003803837238 81 4.9290980521465055 2000 10 0.1775159418018533
313 12.148003803837238 81 4.9290980521465055 2000 10 0.17707673267294288
348 12.148003803837238 81 4.9290980521465055 2000 10 0.1787637446756629
318 12.148003803837238 81 4.9290980521465055 2000 10 0.18291543116077108
408 12.148003803837238 81 4.9290980521465055 2000 10 0.1826906597938987
333 12.148003803837238 81 4.9290980521465055 2000 10 0.17706954251809487
418 12.148003803837238 81 4.9290980521465055 2000 10 0.17595002627138245
343 12.148003803837238 81 4.9290980521465055 2000 10 0.1865249735181516
323 12.148003803837238 81 4.9290980521465055 2000 10 0.1748660436919737
393 12.148003803837238 81 4.9290980521465055 2000 10 0.18327041635900315
438 12.148003803837238 81 4.9290980521465055 2000 10 0.17669361239078973
428 12.148003803837238 81 4.9290980521465055 2000 10 0.18039103920035057
433 12.148003803837238 81 4.9290980521465055 2000 10 0.1913712063162745
388 12.148003803837238 81 4.9290980521465055 2000 10 0.18660257101194164
483 12.148003803837238 81 4.9290980521465055 2000 10 0.18288313973950057
383 12.148003803837238 81 4.9290980521465055 2000 10 0.17614053745139405
403 12.148003803837238 81 4.9290980521465055 2000 10 0.1764487822019775
453 12.148003803837238 81 4.9290980521465055 2000 10 0.18103789445454885
458 12.148003803837238 81 4.9290980521465055 2000 10 0.1769256229630451
378 12.148003803837238 81 4.9290980521465055 2000 10 0.18260277394527258
493 12.148003803837238 81 4.9290980521465055 2000 10 0.17634912856536522
413 12.148003803837238 81 4.9290980521465055 2000 10 0.18871708140767235
358 12.148003803837238 81 4.9290980521465055 2000 10 0.1744874399216593
463 12.148003803837238 81 4.9290980521465055 2000 10 0.18316566145954732
368 12.148003803837238 81 4.9290980521465055 2000 10 0.1764959486043133
443 12.148003803837238 81 4.9290980521465055 2000 10 0.18288059832979509
373 12.148003803837238 81 4.9290980521465055 2000 10 0.1754114199117962
328 12.148003803837238 81 4.9290980521465055 2000 10 0.17996760693569272
533 12.148003803837238 81 4.9290980521465055 2000 10 0.18187117573970726
448 12.148003803837238 81 4.9290980521465055 2000 10 0.1762498701814479
423 12.148003803837238 81 4.9290980521465055 2000 10 0.18005109371207167
338 12.148003803837238 81 4.9290980521465055 2000 10 0.17598458336247658
523 12.148003803837238 81 4.9290980521465055 2000 10 0.1806791998943591
528 12.148003803837238 81 4.9290980521465055 2000 10 0.17748352163629066
353 12.148003803837238 81 4.9290980521465055 2000 10 0.18719444232135865
468 12.148003803837238 81 4.9290980521465055 2000 10 0.18339267167221895
488 12.148003803837238 81 4.9290980521465055 2000 10 0.18219344933161302
548 12.148003803837238 81 4.9290980521465055 2000 10 0.204387086770607
473 12.148003803837238 81 4.9290980521465055 2000 10 0.19132178929108043
513 12.148003803837238 81 4.9290980521465055 2000 10 0.18364043377097392
508 12.148003803837238 81 4.9290980521465055 2000 10 0.17962140833901455
478 12.148003803837238 81 4.9290980521465055 2000 10 0.19129025608048514
518 12.148003803837238 81 4.9290980521465055 2000 10 0.18131807220276286
498 12.148003803837238 81 4.9290980521465055 2000 10 0.17610478210903027
558 12.148003803837238 81 4.9290980521465055 2000 10 0.1760872948496307
503 12.148003803837238 81 4.9290980521465055 2000 10 0.18553689115882294
543 12.148003803837238 81 4.9290980521465055 2000 10 0.1776499582410533
538 12.148003803837238 81 4.9290980521465055 2000 10 0.18227196107371668
553 12.148003803837238 81 4.9290980521465055 2000 10 0.17897247366247473
299 12.148003803837238 81 4.9290980521465055 2000 10 0.17775651184738622
304 12.148003803837238 81 4.9290980521465055 2000 10 0.17427590313347494
284 12.148003803837238 81 4.9290980521465055 2000 10 0.17975290008524072
399 12.148003803837238 81 4.9290980521465055 2000 10 0.17775617375663255
294 12.148003803837238 81 4.9290980521465055 2000 10 0.18868495904029547
309 12.148003803837238 81 4.9290980521465055 2000 10 0.2057298102861379
364 12.148003803837238 81 4.9290980521465055 2000 10 0.17656029956798625
289 12.148003803837238 81 4.9290980521465055 2000 10 0.17801983175605626
409 12.148003803837238 81 4.9290980521465055 2000 10 0.18395860651742643
314 12.148003803837238 81 4.9290980521465055 2000 10 0.17570658366949005
439 12.148003803837238 81 4.9290980521465055 2000 10 0.1773152524700702
334 12.148003803837238 81 4.9290980521465055 2000 10 0.1789395392508689
319 12.148003803837238 81 4.9290980521465055 2000 10 0.17498456289706688
324 12.148003803837238 81 4.9290980521465055 2000 10 0.17516548412425587
349 12.148003803837238 81 4.9290980521465055 2000 10 0.1777011310161851
419 12.148003803837238 81 4.9290980521465055 2000 10 0.18257532071930405
344 12.148003803837238 81 4.9290980521465055 2000 10 0.17653889416649768
394 12.148003803837238 81 4.9290980521465055 2000 10 0.17758796607515426
429 12.148003803837238 81 4.9290980521465055 2000 10 0.1771248166318455
484 12.148003803837238 81 4.9290980521465055 2000 10 0.17708730306069262
389 12.148003803837238 81 4.9290980521465055 2000 10 0.17743459118653385
434 12.148003803837238 81 4.9290980521465055 2000 10 0.17482214253842954
379 12.148003803837238 81 4.9290980521465055 2000 10 0.183061717550582
464 12.148003803837238 81 4.9290980521465055 2000 10 0.178661505652665
494 12.148003803837238 81 4.9290980521465055 2000 10 0.1789742738558513
404 12.148003803837238 81 4.9290980521465055 2000 10 0.19004162603408953
384 12.148003803837238 81 4.9290980521465055 2000 10 0.17620782454061723
329 12.148003803837238 81 4.9290980521465055 2000 10 0.20182400787623778
534 12.148003803837238 81 4.9290980521465055 2000 10 0.20395757250611277
459 12.148003803837238 81 4.9290980521465055 2000 10 0.18108070893828537
444 12.148003803837238 81 4.9290980521465055 2000 10 0.17661836652898885
454 12.148003803837238 81 4.9290980521465055 2000 10 0.18176452148162198
414 12.148003803837238 81 4.9290980521465055 2000 10 0.1754528289918255
449 12.148003803837238 81 4.9290980521465055 2000 10 0.17785489673115973
424 12.148003803837238 81 4.9290980521465055 2000 10 0.1766000795536646
369 12.148003803837238 81 4.9290980521465055 2000 10 0.1778039767415671
374 12.148003803837238 81 4.9290980521465055 2000 10 0.19008958171743268
359 12.148003803837238 81 4.9290980521465055 2000 10 0.18367518885650158
529 12.148003803837238 81 4.9290980521465055 2000 10 0.18784538319285843
524 12.148003803837238 81 4.9290980521465055 2000 10 0.1747826927262205
549 12.148003803837238 81 4.9290980521465055 2000 10 0.17823601484501087
354 12.148003803837238 81 4.9290980521465055 2000 10 0.17632344007556736
514 12.148003803837238 81 4.9290980521465055 2000 10 0.18717107576618594
519 12.148003803837238 81 4.9290980521465055 2000 10 0.1764974403482782
469 12.148003803837238 81 4.9290980521465055 2000 10 0.17889205739553968
474 12.148003803837238 81 4.9290980521465055 2000 10 0.17672361230550226
509 12.148003803837238 81 4.9290980521465055 2000 10 0.1865016046338535
489 12.148003803837238 81 4.9290980521465055 2000 10 0.17825709162146136
559 12.148003803837238 81 4.9290980521465055 2000 10 0.1763040154586308
504 12.148003803837238 81 4.9290980521465055 2000 10 0.18716202446072241
499 12.148003803837238 81 4.9290980521465055 2000 10 0.1751508141238837
479 12.148003803837238 81 4.9290980521465055 2000 10 0.17996967884083848
544 12.148003803837238 81 4.9290980521465055 2000 10 0.1787125961921694
539 12.148003803837238 81 4.9290980521465055 2000 10 0.19259442187645434
554 12.148003803837238 81 4.9290980521465055 2000 10 0.18073361667764162
560 12.148003803837238 81 4.9290980521465055 2000 10 0.17725413701783077
565 12.148003803837238 81 4.9290980521465055 2000 10 0.1762751313626466
575 12.148003803837238 81 4.9290980521465055 2000 10 0.18138579138748512
570 12.148003803837238 81 4.9290980521465055 2000 10 0.17943507025586994
580 12.148003803837238 81 4.9290980521465055 2000 10 0.17751017697188018
590 12.148003803837238 81 4.9290980521465055 2000 10 0.18408047289897217
585 12.148003803837238 81 4.9290980521465055 2000 10 0.17768681929078625
615 12.148003803837238 81 4.9290980521465055 2000 10 0.18283305986007428
630 12.148003803837238 81 4.9290980521465055 2000 10 0.1744197962364534
595 12.148003803837238 81 4.9290980521465055 2000 10 0.17533005812031927
600 12.148003803837238 81 4.9290980521465055 2000 10 0.18406454546058296
605 12.148003803837238 81 4.9290980521465055 2000 10 0.18822938109701007
635 12.148003803837238 81 4.9290980521465055 2000 10 0.1789215811058565
645 12.148003803837238 81 4.9290980521465055 2000 10 0.1755801923320125
625 12.148003803837238 81 4.9290980521465055 2000 10 0.1758004659639935
620 12.148003803837238 81 4.9290980521465055 2000 10 0.17974782029623065
610 12.148003803837238 81 4.9290980521465055 2000 10 0.18773660122192726
650 12.148003803837238 81 4.9290980521465055 2000 10 0.178977325567032
655 12.148003803837238 81 4.9290980521465055 2000 10 0.18217311652999976
675 12.148003803837238 81 4.9290980521465055 2000 10 0.17628035150793575
705 12.148003803837238 81 4.9290980521465055 2000 10 0.17680559749211783
690 12.148003803837238 81 4.9290980521465055 2000 10 0.18062117330476962
700 12.148003803837238 81 4.9290980521465055 2000 10 0.18607859767256343
680 12.148003803837238 81 4.9290980521465055 2000 10 0.17630909159343836
640 12.148003803837238 81 4.9290980521465055 2000 10 0.17709101490777313
710 12.148003803837238 81 4.9290980521465055 2000 10 0.18021493125762786
660 12.148003803837238 81 4.9290980521465055 2000 10 0.17682896930129058
670 12.148003803837238 81 4.9290980521465055 2000 10 0.1780959943266813
685 12.148003803837238 81 4.9290980521465055 2000 10 0.2032044086355229
665 12.148003803837238 81 4.9290980521465055 2000 10 0.17599252204202376
715 12.148003803837238 81 4.9290980521465055 2000 10 0.17955754958661688
695 12.148003803837238 81 4.9290980521465055 2000 10 0.17658904665799713
720 12.148003803837238 81 4.9290980521465055 2000 10 0.19827412205943193
730 12.148003803837238 81 4.9290980521465055 2000 10 0.19909709938170256
725 12.148003803837238 81 4.9290980521465055 2000 10 0.17493551147995484
735 12.148003803837238 81 4.9290980521465055 2000 10 0.17701557171448298
745 12.148003803837238 81 4.9290980521465055 2000 10 0.18417758650987537
740 12.148003803837238 81 4.9290980521465055 2000 10 0.1772676737575952
750 12.148003803837238 81 4.9290980521465055 2000 10 0.17452509405762093
755 12.148003803837238 81 4.9290980521465055 2000 10 0.17978506572161285
765 12.148003803837238 81 4.9290980521465055 2000 10 0.17811249947747723
760 12.148003803837238 81 4.9290980521465055 2000 10 0.1807289498982128
775 12.148003803837238 81 4.9290980521465055 2000 10 0.17703373982669104
780 12.148003803837238 81 4.9290980521465055 2000 10 0.17442351376000098
805 12.148003803837238 81 4.9290980521465055 2000 10 0.18404504081833223
770 12.148003803837238 81 4.9290980521465055 2000 10 0.17840695038964863
785 12.148003803837238 81 4.9290980521465055 2000 10 0.17834486667392066
795 12.148003803837238 81 4.9290980521465055 2000 10 0.1764808173882021
790 12.148003803837238 81 4.9290980521465055 2000 10 0.1767727806674283
810 12.148003803837238 81 4.9290980521465055 2000 10 0.1776910430911652
800 12.148003803837238 81 4.9290980521465055 2000 10 0.1787974782060805
815 12.148003803837238 81 4.9290980521465055 2000 10 0.1744335968481795
820 12.148003803837238 81 4.9290980521465055 2000 10 0.1802451341851446
825 12.148003803837238 81 4.9290980521465055 2000 10 0.17666176257579333
830 12.148003803837238 81 4.9290980521465055 2000 10 0.1887622386386709
835 12.148003803837238 81 4.9290980521465055 2000 10 0.18032259495318315
561 12.148003803837238 81 4.9290980521465055 2000 10 0.17687204770924345
566 12.148003803837238 81 4.9290980521465055 2000 10 0.17976646881040523
576 12.148003803837238 81 4.9290980521465055 2000 10 0.1767394691287991
581 12.148003803837238 81 4.9290980521465055 2000 10 0.1798883378594704
571 12.148003803837238 81 4.9290980521465055 2000 10 0.17461831538749936
591 12.148003803837238 81 4.9290980521465055 2000 10 0.1766084264757785
616 12.148003803837238 81 4.9290980521465055 2000 10 0.19750186174952272
601 12.148003803837238 81 4.9290980521465055 2000 10 0.1799529545629484
586 12.148003803837238 81 4.9290980521465055 2000 10 0.17654481074865572
631 12.148003803837238 81 4.9290980521465055 2000 10 0.20046050709692342
596 12.148003803837238 81 4.9290980521465055 2000 10 0.17581333925210219
606 12.148003803837238 81 4.9290980521465055 2000 10 0.1813926796117743
621 12.148003803837238 81 4.9290980521465055 2000 10 0.17798767731761472
636 12.148003803837238 81 4.9290980521465055 2000 10 0.18110502795125716
646 12.148003803837238 81 4.9290980521465055 2000 10 0.17651682394336335
611 12.148003803837238 81 4.9290980521465055 2000 10 0.17864304732962832
626 12.148003803837238 81 4.9290980521465055 2000 10 0.18030954798418433
676 12.148003803837238 81 4.9290980521465055 2000 10 0.174825788201437
706 12.148003803837238 81 4.9290980521465055 2000 10 0.17552260226633382
701 12.148003803837238 81 4.9290980521465055 2000 10 0.17658995204645178
656 12.148003803837238 81 4.9290980521465055 2000 10 0.17665805587629257
681 12.148003803837238 81 4.9290980521465055 2000 10 0.17516103953982565
691 12.148003803837238 81 4.9290980521465055 2000 10 0.1742101461949241
651 12.148003803837238 81 4.9290980521465055 2000 10 0.17576978386801065
711 12.148003803837238 81 4.9290980521465055 2000 10 0.18329787166506648
641 12.148003803837238 81 4.9290980521465055 2000 10 0.17814742068581219
696 12.148003803837238 81 4.9290980521465055 2000 10 0.17713612972023263
686 12.148003803837238 81 4.9290980521465055 2000 10 0.17822996434493596
661 12.148003803837238 81 4.9290980521465055 2000 10 0.1804540969149733
721 12.148003803837238 81 4.9290980521465055 2000 10 0.17603000257454693
716 12.148003803837238 81 4.9290980521465055 2000 10 0.1749877601983313
666 12.148003803837238 81 4.9290980521465055 2000 10 0.1764535577981883
671 12.148003803837238 81 4.9290980521465055 2000 10 0.17467334147100708
731 12.148003803837238 81 4.9290980521465055 2000 10 0.19046701584902748
726 12.148003803837238 81 4.9290980521465055 2000 10 0.18075391190276116
736 12.148003803837238 81 4.9290980521465055 2000 10 0.1781046376035261
751 12.148003803837238 81 4.9290980521465055 2000 10 0.17611941966362069
766 12.148003803837238 81 4.9290980521465055 2000 10 0.17731508798169082
746 12.148003803837238 81 4.9290980521465055 2000 10 0.1748251077936498
756 12.148003803837238 81 4.9290980521465055 2000 10 0.17662112966863808
741 12.148003803837238 81 4.9290980521465055 2000 10 0.17751570862995297
776 12.148003803837238 81 4.9290980521465055 2000 10 0.1756858610354241
806 12.148003803837238 81 4.9290980521465055 2000 10 0.18142048909661299
781 12.148003803837238 81 4.9290980521465055 2000 10 0.17433618492816963
761 12.148003803837238 81 4.9290980521465055 2000 10 0.18040449508593784
771 12.148003803837238 81 4.9290980521465055 2000 10 0.18104503819057402
796 12.148003803837238 81 4.9290980521465055 2000 10 0.17742322913577754
811 12.148003803837238 81 4.9290980521465055 2000 10 0.17959798112663244
786 12.148003803837238 81 4.9290980521465055 2000 10 0.18125324752212818
791 12.148003803837238 81 4.9290980521465055 2000 10 0.17962209778257485
816 12.148003803837238 81 4.9290980521465055 2000 10 0.17876374797973185
801 12.148003803837238 81 4.9290980521465055 2000 10 0.1769788247779081
821 12.148003803837238 81 4.9290980521465055 2000 10 0.17682593283695738
836 12.148003803837238 81 4.9290980521465055 2000 10 0.18684340788528603
826 12.148003803837238 81 4.9290980521465055 2000 10 0.1757906927666058
831 12.148003803837238 81 4.9290980521465055 2000 10 0.17470442163300665
562 12.148003803837238 81 4.9290980521465055 2000 10 0.174757562948975
567 12.148003803837238 81 4.9290980521465055 2000 10 0.19589398311962614
577 12.148003803837238 81 4.9290980521465055 2000 10 0.19511133257784324
592 12.148003803837238 81 4.9290980521465055 2000 10 0.17783262097894442
572 12.148003803837238 81 4.9290980521465055 2000 10 0.17637595846917067
582 12.148003803837238 81 4.9290980521465055 2000 10 0.1763987405515857
617 12.148003803837238 81 4.9290980521465055 2000 10 0.18472593957511982
587 12.148003803837238 81 4.9290980521465055 2000 10 0.1756995769528375
602 12.148003803837238 81 4.9290980521465055 2000 10 0.17670937999293887
632 12.148003803837238 81 4.9290980521465055 2000 10 0.17678349228608994
597 12.148003803837238 81 4.9290980521465055 2000 10 0.17641528168741344
647 12.148003803837238 81 4.9290980521465055 2000 10 0.1764881870475637
607 12.148003803837238 81 4.9290980521465055 2000 10 0.17791304213079887
702 12.148003803837238 81 4.9290980521465055 2000 10 0.17575749590629794
657 12.148003803837238 81 4.9290980521465055 2000 10 0.17678142278155096
637 12.148003803837238 81 4.9290980521465055 2000 10 0.1776108883114903
622 12.148003803837238 81 4.9290980521465055 2000 10 0.1924671750099528
612 12.148003803837238 81 4.9290980521465055 2000 10 0.2031225920966455
682 12.148003803837238 81 4.9290980521465055 2000 10 0.19556431908550997
627 12.148003803837238 81 4.9290980521465055 2000 10 0.1781400527025306
677 12.148003803837238 81 4.9290980521465055 2000 10 0.17575835243820243
707 12.148003803837238 81 4.9290980521465055 2000 10 0.18813602556529707
652 12.148003803837238 81 4.9290980521465055 2000 10 0.18351699603593782
692 12.148003803837238 81 4.9290980521465055 2000 10 0.17704859417290958
712 12.148003803837238 81 4.9290980521465055 2000 10 0.17806791680158557
662 12.148003803837238 81 4.9290980521465055 2000 10 0.18047888986091637
642 12.148003803837238 81 4.9290980521465055 2000 10 0.18161611024801463
687 12.148003803837238 81 4.9290980521465055 2000 10 0.1779855612240943
697 12.148003803837238 81 4.9290980521465055 2000 10 0.17680648841666852
717 12.148003803837238 81 4.9290980521465055 2000 10 0.17434224593530692
722 12.148003803837238 81 4.9290980521465055 2000 10 0.17636206049812345
667 12.148003803837238 81 4.9290980521465055 2000 10 0.1768845162615063
732 12.148003803837238 81 4.9290980521465055 2000 10 0.17827177094306756
737 12.148003803837238 81 4.9290980521465055 2000 10 0.18732442999809204
752 12.148003803837238 81 4.9290980521465055 2000 10 0.18248019509699775
672 12.148003803837238 81 4.9290980521465055 2000 10 0.17683939192350073
727 12.148003803837238 81 4.9290980521465055 2000 10 0.17980930489167737
767 12.148003803837238 81 4.9290980521465055 2000 10 0.19616082139512706
747 12.148003803837238 81 4.9290980521465055 2000 10 0.1821142949372472
742 12.148003803837238 81 4.9290980521465055 2000 10 0.18177016266854576
757 12.148003803837238 81 4.9290980521465055 2000 10 0.17993894892822382
807 12.148003803837238 81 4.9290980521465055 2000 10 0.17927429005393158
777 12.148003803837238 81 4.9290980521465055 2000 10 0.17490612708051045
782 12.148003803837238 81 4.9290980521465055 2000 10 0.17925559792064782
762 12.148003803837238 81 4.9290980521465055 2000 10 0.17745600189927346
812 12.148003803837238 81 4.9290980521465055 2000 10 0.17590901491058497
772 12.148003803837238 81 4.9290980521465055 2000 10 0.18751883615256257
787 12.148003803837238 81 4.9290980521465055 2000 10 0.1798827914183842
817 12.148003803837238 81 4.9290980521465055 2000 10 0.18345451587261902
797 12.148003803837238 81 4.9290980521465055 2000 10 0.17689451047617344
792 12.148003803837238 81 4.9290980521465055 2000 10 0.18004825739382085
802 12.148003803837238 81 4.9290980521465055 2000 10 0.1794395752042704
837 12.148003803837238 81 4.9290980521465055 2000 10 0.17960972122788774
822 12.148003803837238 81 4.9290980521465055 2000 10 0.18440603383728738
827 12.148003803837238 81 4.9290980521465055 2000 10 0.1757803608207341
832 12.148003803837238 81 4.9290980521465055 2000 10 0.17739436025340805
563 12.148003803837238 81 4.9290980521465055 2000 10 0.18248821789212294
578 12.148003803837238 81 4.9290980521465055 2000 10 0.1865042183616527
568 12.148003803837238 81 4.9290980521465055 2000 10 0.17435127306477638
593 12.148003803837238 81 4.9290980521465055 2000 10 0.1790726475572215
583 12.148003803837238 81 4.9290980521465055 2000 10 0.17973026946022003
618 12.148003803837238 81 4.9290980521465055 2000 10 0.19215739674851798
573 12.148003803837238 81 4.9290980521465055 2000 10 0.1765847796807734
603 12.148003803837238 81 4.9290980521465055 2000 10 0.18896513817448274
633 12.148003803837238 81 4.9290980521465055 2000 10 0.17455748376647015
588 12.148003803837238 81 4.9290980521465055 2000 10 0.1777554031557345
658 12.148003803837238 81 4.9290980521465055 2000 10 0.18708378930782849
648 12.148003803837238 81 4.9290980521465055 2000 10 0.19001860699146192
703 12.148003803837238 81 4.9290980521465055 2000 10 0.17557706046718552
598 12.148003803837238 81 4.9290980521465055 2000 10 0.17863332116916408
608 12.148003803837238 81 4.9290980521465055 2000 10 0.17442632263272895
693 12.148003803837238 81 4.9290980521465055 2000 10 0.18443152685665407
683 12.148003803837238 81 4.9290980521465055 2000 10 0.17984335340271396
623 12.148003803837238 81 4.9290980521465055 2000 10 0.17798984454622466
638 12.148003803837238 81 4.9290980521465055 2000 10 0.18021343272293922
713 12.148003803837238 81 4.9290980521465055 2000 10 0.1755326585166224
653 12.148003803837238 81 4.9290980521465055 2000 10 0.17952959007760314
613 12.148003803837238 81 4.9290980521465055 2000 10 0.18264169858217802
708 12.148003803837238 81 4.9290980521465055 2000 10 0.17793911145774136
628 12.148003803837238 81 4.9290980521465055 2000 10 0.17653150843904747
678 12.148003803837238 81 4.9290980521465055 2000 10 0.17427038388111285
698 12.148003803837238 81 4.9290980521465055 2000 10 0.1755667629123532
718 12.148003803837238 81 4.9290980521465055 2000 10 0.18061185349564557
663 12.148003803837238 81 4.9290980521465055 2000 10 0.18572381370104626
643 12.148003803837238 81 4.9290980521465055 2000 10 0.18211399184640986
688 12.148003803837238 81 4.9290980521465055 2000 10 0.1828690726036647
723 12.148003803837238 81 4.9290980521465055 2000 10 0.17929223280460152
753 12.148003803837238 81 4.9290980521465055 2000 10 0.18052440559275099
733 12.148003803837238 81 4.9290980521465055 2000 10 0.17529494543741986
668 12.148003803837238 81 4.9290980521465055 2000 10 0.17613783227128624
738 12.148003803837238 81 4.9290980521465055 2000 10 0.2152953255734589
673 12.148003803837238 81 4.9290980521465055 2000 10 0.1877955325249384
768 12.148003803837238 81 4.9290980521465055 2000 10 0.18776108674642805
728 12.148003803837238 81 4.9290980521465055 2000 10 0.1793164001946336
758 12.148003803837238 81 4.9290980521465055 2000 10 0.17478289757562496
748 12.148003803837238 81 4.9290980521465055 2000 10 0.17974270583468938
743 12.148003803837238 81 4.9290980521465055 2000 10 0.18274054065086712
808 12.148003803837238 81 4.9290980521465055 2000 10 0.17515207704453062
778 12.148003803837238 81 4.9290980521465055 2000 10 0.19054140660588284
783 12.148003803837238 81 4.9290980521465055 2000 10 0.1819499959338747
763 12.148003803837238 81 4.9290980521465055 2000 10 0.17751200002014914
813 12.148003803837238 81 4.9290980521465055 2000 10 0.1764577315340615
788 12.148003803837238 81 4.9290980521465055 2000 10 0.17449744855041627
773 12.148003803837238 81 4.9290980521465055 2000 10 0.17843648711953253
798 12.148003803837238 81 4.9290980521465055 2000 10 0.18676782376614617
818 12.148003803837238 81 4.9290980521465055 2000 10 0.18399095847313782
793 12.148003803837238 81 4.9290980521465055 2000 10 0.18310715904551705
838 12.148003803837238 81 4.9290980521465055 2000 10 0.17563311377015445
803 12.148003803837238 81 4.9290980521465055 2000 10 0.18291734508424337
823 12.148003803837238 81 4.9290980521465055 2000 10 0.17482439349304468
833 12.148003803837238 81 4.9290980521465055 2000 10 0.17710359482816543
828 12.148003803837238 81 4.9290980521465055 2000 10 0.1762939970111742
564 12.148003803837238 81 4.9290980521465055 2000 10 0.18057624051955412
569 12.148003803837238 81 4.9290980521465055 2000 10 0.1747406857216639
579 12.148003803837238 81 4.9290980521465055 2000 10 0.18307094743845853
594 12.148003803837238 81 4.9290980521465055 2000 10 0.17554395869275313
619 12.148003803837238 81 4.9290980521465055 2000 10 0.17513449033549267
584 12.148003803837238 81 4.9290980521465055 2000 10 0.17980715587322962
574 12.148003803837238 81 4.9290980521465055 2000 10 0.1769991455798263
604 12.148003803837238 81 4.9290980521465055 2000 10 0.17582140098333293
634 12.148003803837238 81 4.9290980521465055 2000 10 0.17660287884459952
589 12.148003803837238 81 4.9290980521465055 2000 10 0.17920492041587519
649 12.148003803837238 81 4.9290980521465055 2000 10 0.17894293039471348
659 12.148003803837238 81 4.9290980521465055 2000 10 0.18219215961795396
694 12.148003803837238 81 4.9290980521465055 2000 10 0.18675781017694457
704 12.148003803837238 81 4.9290980521465055 2000 10 0.17974792621976915
